Id,link,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Tags,AnswerCount,CommentCount,FavoriteCount,Title,ClosedDate,CommunityOwnedDate,ContentLicense,SDLC,Type,Type2,Non-function,Annotator,,
59667859,59667859,1,59673365,,2020-01-09 16:01:10,,0,394,9551673,,1364007,,2020-01-09 20:28:20,2020-01-09 23:05:06,<oracle-apex>,1,0,,How to reduce spacing between 2 row in oracle apex,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
58097200,58097200,1,58103089,,2019-09-25 11:19:51,,1,310,12118584,,1814493,,2019-09-25 18:54:27,2019-09-25 18:54:27,<xml><svg><powerapps><point-in-polygon><radar-chart>,1,0,,Changing polygon points in SVG for radar chart in Microsoft Powerapps,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
59127096,59127096,1,59127404,,2019-12-01 15:41:35,,0,244,10661805,,9097906,,2019-12-01 16:14:26,2019-12-01 18:48:59,<sql><oracle><plsql><oracle-apex>,2,1,,How to fetch unchecked checkbox value into a cursor in Oracle Apex,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
59720097,59720097,1,59720309,,2020-01-13 16:05:59,,0,239,3877765,,7920473,,2020-01-23 19:53:13,2020-01-23 19:53:13,<powerapps><power-automate><powerapps-formula><powerapps-canvas>,1,0,,Default text into a text field in PowerApps,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
56006399,56006399,1,,,2019-05-06 13:37:11,,0,190,4882415,,4882415,,2019-05-06 13:54:22,2019-05-06 14:21:02,<javascript><promise><salesforce-lightning>,4,8,,How to use a promise in do-while loop waiting a callback to be completed,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
60689697,60689697,1,,,2020-03-15 4:18:01,,0,182,1731001,,,,,2020-03-18 2:06:10,<image><api><inventory><zoho>,1,0,,How to get full image URL from the Zoho Inventory via the API?,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
51242918,51242918,1,51322077,,2018-07-09 10:05:52,,0,173,8146230,,8146230,,2018-07-10 9:49:32,2018-07-13 9:34:13,<c#><informix><outsystems>,1,3,,Get list/multiset from informix to C#,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
60965153,60965153,1,61120387,,2020-04-01 6:55:40,,0,169,850366,,,,,2020-04-09 11:43:29,<lotus-notes><lotus-domino><lotusscript>,1,3,,Set Run on Behalf of for NotesAgent,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
63738789,63738789,1,,,2020-09-04 9:50:24,,0,167,6683807,,,,,2020-09-12 21:38:10,<python><python-3.x><netflix><conductor>,1,0,,Netflix Conductor Python client generates an error when creating a task,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
55447249,55447249,1,55449109,,2019-04-01 2:02:58,,0,154,9688943,,,,,2019-04-01 6:22:07,<lotus-notes><lotus-domino><domino-designer-eclipse>,1,0,,Create two save options after editting,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
55530551,55530551,1,55531690,,2019-04-05 7:45:05,,0,143,5882056,,6738015,,2019-04-05 8:39:48,2019-04-05 8:56:34,<exception><salesforce><mule><throw>,1,0,,Mulesoft - Force exception according to statusCode,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
61258906,61258906,1,,,2020-04-16 19:52:02,,0,132,3490519,,3490519,,2020-04-20 14:06:15,2020-04-20 14:06:15,<sql><oracle><salesforce><microstrategy>,2,2,0,Rolling 12 Month Salesforce in MicroStrategy,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
59844814,59844814,1,,,2020-01-21 15:56:38,,0,123,12246246,,12246246,,2020-01-21 16:17:58,2020-01-21 16:17:58,<oracle-apex>,0,8,,Generate password for one login apex oracle,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
62525139,62525139,1,,,2020-06-22 23:40:58,,1,118,9076414,,9076414,,2020-06-22 23:49:20,2020-06-23 1:15:29,<oracle><oracle-apex><oracle-apex-5.1><oracle-apex-19.1>,1,0,,How does bind variable substitution work for page Items in ORACLE APEX,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
52677656,52677656,1,,,2018-10-06 9:34:06,,0,110,278842,,,,,2018-10-06 9:34:06,<unicode><encoding><reverse-engineering><filemaker>,0,6,,Deciphering an unknown character encoding,,,CC BY-SA 4.0,Implementation,How,What,,Sanjay,,
60208031,60208031,1,60250855,,2020-02-13 12:36:28,,0,108,12838975,,12838975,,2020-02-13 13:06:54,2020-02-16 16:54:35,<json><oracle><post><plsql><oracle-apex>,3,5,,POST Request (array ) in Oracle APEX,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
60388684,60388684,1,60389138,,2020-02-25 6:29:21,,1,108,12284462,,,,,2020-02-25 7:04:51,<dialog><lotus-notes><lotusscript>,1,0,,"How can i write the code ""If i click ""cancel"" in the dialog box,the dialog box will close and the field will show nothing.""?",,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
63961514,63961514,1,,,2020-09-18 19:08:06,,0,98,12316647,,,,,2020-09-18 19:08:06,<oracle-apex>,0,1,,How to handle Oracle Apex [interactive grid] bug not returning value?,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
54556789,54556789,1,54560039,,2019-02-06 15:13:10,,0,97,2804215,,2804215,,2019-02-07 17:39:53,2019-02-07 17:39:53,<php><kotlin><wsse><orocrm>,1,0,,Access to ORO-Platform API with Koltin fails while generating WSSE-Header,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
65193722,65193722,1,65194457,,2020-12-08 5:45:24,,0,92,14239919,,9097906,,2020-12-08 7:01:41,2020-12-08 7:01:41,<oracle><oracle-apex>,1,0,,Oracle Apex how to find default login password,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
55956627,55956627,1,,,2019-05-02 16:25:33,,0,80,2698249,,10224740,,2019-05-02 21:13:46,2019-05-02 21:13:46,<salesforce><apex>,2,0,,Call Apex Method from the Custom Button,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
65985615,65985615,1,,,2021-02-01 0:14:16,,0,78,13931257,,,,,2021-02-01 0:14:16,<excel><report><scheduling><oracle-apex-18.2>,0,0,,Oracle APEX - how to schedule an Interactive Report for weekly run and email report in Excel format?,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
66355237,66355237,1,66357329,,2021-02-24 16:46:57,,1,78,3515709,,9097906,,2021-02-24 19:08:32,2021-02-24 19:08:32,<oracle><oracle-apex>,1,0,,How to use APEX checkbox group values in the where clause of a query,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
59113329,59113329,1,61056785,,2019-11-30 5:04:27,,1,77,12459223,,,,,2020-04-06 9:35:09,<process><business-process-management><process-management><processmaker>,1,0,,Is there any code to modify raw data in excel to event log which is required for process mining,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
64118653,64118653,1,,,2020-09-29 11:27:24,,0,70,14360764,,4706562,,2020-10-03 11:16:14,2020-10-20 11:17:46,<oracle-sqldeveloper><oracle-apex><database-server>,1,0,,Extract PDF File from DB server and show file into apex application,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
66859752,66859752,1,,,2021-03-29 18:37:32,,0,69,15356966,,,,,2021-03-30 8:06:06,<powershell><api><rest><powerbi><servicenow>,1,0,,ServiceNow REST API and PowerBI,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
62826760,62826760,1,,,2020-07-10 3:08:59,,0,67,12415421,,,,,2020-07-10 8:43:59,<oracle><plsql><oracle-apex>,3,0,,"How to change pl/sql query into 2 ""WHERE"" clause",,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
56329097,56329097,1,,,2019-05-27 15:45:17,,0,61,11563157,,11563157,,2019-05-27 15:57:36,2019-05-27 16:27:05,<sql><oracle-apex>,2,3,,How to uniquely display SQL,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
57516377,57516377,1,,,2019-08-15 21:19:23,,1,55,3863952,,7920473,,2019-08-21 20:13:45,2019-08-21 20:13:45,<forms><connection><powerapps>,1,2,,How do I get the code in this Powerapps lesson on edit forms to work?,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
61261966,61261966,1,61262125,,2020-04-16 23:47:57,,0,55,10405409,,10405409,,2020-04-17 0:09:00,2020-04-17 0:09:00,<python><python-3.x><function><simple-salesforce>,1,0,,How to write a for loop to dynamically call values in a function?,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
61455233,61455233,1,,,2020-04-27 9:03:22,,0,54,1277385,,,,,2020-04-27 10:46:07,<ios><cordova><salesforce><cordova-plugins>,1,0,,Installing specific version of Cordova Salesforce Plugin,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
67183204,67183204,1,,,2021-04-20 16:55:55,,0,51,10631120,,10631120,,2021-04-20 21:26:51,2021-04-27 17:45:26,<sql><plsql><oracle-apex>,2,2,,How to create application and workspace through script?,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
56405230,56405230,1,,,2019-06-01 8:55:18,,0,48,10779562,,10779562,,2019-09-17 10:47:17,2019-09-17 10:47:17,<c#-4.0><salesforce>,1,5,,Insert a form data to salesforce,,,CC BY-SA 4.0,Implementation,How,What,,Sanjay,,
62655611,62655611,1,62693020,,2020-06-30 10:41:16,,0,44,2061133,,,,,2020-07-02 9:19:30,<powerbi><powerbi-desktop><powerapps><powerapps-canvas><powerbi-powerapps>,1,0,,PowerBI with Enbedded PowerApp - cannot edit,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
65034763,65034763,1,,,2020-11-27 9:18:21,,1,38,14520451,,2164365,,2020-11-27 9:24:14,2020-11-27 9:24:14,<sql><oracle><oracle-apex>,1,0,,How to sort this query from monday first to friday last?,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
63641909,63641909,1,63642217,,2020-08-28 23:11:39,,1,35,14120842,,89211,,2020-08-29 9:48:13,2020-08-29 9:48:13,<java><json><salesforce><httpentity>,1,0,,Converting from DescribeSObjectResult to JsonArray (or to HttpEntity),,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
64966059,64966059,1,,,2020-11-23 9:50:39,,0,35,14690945,,,,,2020-11-23 9:50:39,<xml><xslt><filemaker>,0,2,,Nesting xsl templates and referring multiple templates to the same node?,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
66869654,66869654,1,,,2021-03-30 10:54:32,,0,31,14835473,,,,,2021-03-31 3:24:28,<visual-studio-code><salesforce><command-line-interface><salesforce-lightning>,1,1,,"Trying to connect my org to salesforce cli via vs code, gettinbg the error : The REST API is not enabled for this Organization",,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
58750546,58750546,1,,,2019-11-07 14:09:09,,0,30,10137722,,10137722,,2019-11-07 14:24:09,2019-11-07 14:24:09,<image><active-directory><base64><salesforce>,0,4,,How can I retrieve image from Active Directory?,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
66322412,66322412,1,,,2021-02-22 19:44:28,,0,25,15262185,,,,,2021-02-22 19:44:28,<triggers><salesforce><apex><eventtrigger>,0,0,,How do we fetch the Attendee event list on the before insert in Event Trigger in salesforce,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
65669052,65669052,1,,,2021-01-11 14:48:39,,0,21,14984234,,3706016,,2021-01-11 14:51:26,2021-01-11 14:51:26,<sql><salesforce><salesforce-marketing-cloud>,0,3,,"Sql Salesforce, How to know the list of email that clicked and URL",,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
67629633,67629633,1,67664354,,2021-05-21 0:58:33,,1,19,1163960,,4076315,,2021-05-26 20:39:25,2021-05-26 20:39:25,<simple-salesforce>,1,0,,How do I change the API version of Simple Salesforce,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
67063454,67063454,1,,,2021-04-12 18:04:15,,0,17,13768246,,13768246,,2021-04-15 13:05:22,2021-04-15 13:05:22,<css><oracle-sqldeveloper><oracle-apex><oracle-apex-5><oracle-apex-5.1>,0,0,,Export CSV from calendar region with criteria,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
67266975,67266975,1,,,2021-04-26 12:50:40,,0,11,15647945,,,,,2021-04-26 12:50:40,<salesforce><visualforce><b2b><salesforce-marketing-cloud>,0,0,,"Salesforce B2B Commerce/Cloudcraze , how to rank Product List search results by product name",,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
67714822,67714822,1,,,2021-05-27 2:14:05,,1,10,15501603,,15501603,,2021-05-27 2:25:57,2021-05-27 8:01:55,<npm><visual-studio-code><apex-code><prettier><npx>,1,0,,VSC Apex-prettier-plugin-apex doesn't format - throws error,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
67576644,67576644,1,,,2021-05-17 20:29:41,,0,9,15954760,,,,,2021-05-27 18:19:59,<processmaker>,0,0,,paorcessmaker4 simple screen total calculation,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
59202953,59202953,1,59346837,,2019-12-05 20:41:09,,0,2995,2463287,,574531,,2020-08-22 4:13:04,2020-08-22 4:13:04,<salesforce><salesforce-lightning><lwc>,1,0,,Embed Lightning-input with lightning-icon in LWC,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
62071138,62071138,1,,,2020-05-28 17:43:54,,0,1078,10631120,,10631120,,2020-05-30 19:09:14,2020-05-30 19:09:14,<oracle-apex>,1,9,,Oracle-Apex Switch Item value,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
60827803,60827803,1,60830347,,2020-03-24 9:01:45,,1,536,13114846,,13114846,,2020-03-24 11:05:31,2020-03-26 0:22:37,<reactjs><gatsby><zoho>,1,0,,External script in Gatsby,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
54298763,54298763,1,,,2019-01-21 22:41:38,,0,464,6188514,,4706562,,2019-01-22 15:55:49,2019-01-22 15:55:49,<oracle><oracle-apex><oracle18c>,0,4,,APEX can't access login page fresh windows fresh install,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
56833949,56833949,1,,,2019-07-01 10:20:52,,0,351,11723481,,3999272,,2019-07-01 10:39:59,2019-07-31 18:51:35,<zoho>,1,2,,Unable to generate access token from grant token in zoho,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
61893122,61893122,1,,,2020-05-19 14:08:38,,0,190,2968579,,785061,,2020-05-19 14:31:33,2020-05-21 12:41:47,<lotus-domino><hcl-domino-volt>,2,1,,HCL Volt service to another Notes Database,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
51600399,51600399,1,51639431,,2018-07-30 18:46:25,,1,186,8094803,,,,,2018-08-01 17:50:45,<ruby><salesforce><where><each><haml>,2,3,,Ruby HAML add If Condition to each.do,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
56848009,56848009,1,,,2019-07-02 8:09:53,,0,128,10188432,,1159783,,2019-07-02 18:20:05,2019-07-02 18:20:05,<salesforce>,0,3,,Salesforce Callouts using Named Credentials,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
61346116,61346116,1,61491691,,2020-04-21 14:34:23,,0,93,12992146,,,,,2020-04-28 23:30:36,<oracle-apex>,1,3,,Oracle Apex Home URL issue- Fixed page not dynamic,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
64698420,64698420,1,,,2020-11-05 13:40:14,,0,54,5216569,,,,,2020-11-05 18:53:52,<ansible-inventory><oracle-cloud-infrastructure>,1,0,,Ansbile OCI collection- Inventory Plugin,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
63284305,63284305,1,,,2020-08-06 13:09:15,,2,48,12992794,,,,,2020-08-06 16:33:46,<orocrm><orocommerce>,1,0,,getting issue while using loadModules in our twig file,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
66694150,66694150,1,,,2021-03-18 15:30:38,,0,43,5175806,,5175806,,2021-03-23 17:00:58,2021-03-23 17:00:58,<lotus-notes><lotus-domino><lotusscript><hcl-notes>,0,5,,"LotusScript agent renders content manually, but when it runs scheduled it does not show table or doclinks in message body",,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
66317111,66317111,1,,,2021-02-22 13:59:19,,0,29,1045794,,1045794,,2021-02-23 1:10:18,2021-02-23 1:10:18,<javascript><google-apps-script><salesforce><bearer-token>,1,7,,Initiating Salesforce API in Google App Script,2021-02-23 1:10:26,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
67715866,67715866,1,67733724,,2021-05-27 4:53:49,,0,27,15944331,,,,,2021-05-28 13:56:31,<api><salesforce><integration>,1,0,,Merge records and Restore Deleted records for Salesforce using HTTP or API call from Postman?,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
66861961,66861961,1,,,2021-03-29 21:34:10,,0,24,8667315,,11926970,,2021-03-30 5:43:54,2021-03-30 5:43:54,<javascript><html><jquery><salesforce>,0,4,,Passing HTML name through JQuery Function,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
64404906,64404906,1,,,2020-10-17 16:46:52,,0,20,6687151,,,,,2020-10-17 16:46:52,<html><salesforce>,0,1,,Salesforce Conditional HTML Template,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
67231485,67231485,1,,,2021-04-23 14:09:45,,0,16,15748416,,,,,2021-04-23 22:06:21,<javascript><forms><salesforce>,1,1,,FormAssembly: Custom JavaScript to Launch Credit Card Section Conditionally if Total Cost > 0,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
66912416,66912416,1,,,2021-04-01 22:40:57,,0,13,10348578,,,,,2021-04-01 22:40:57,<javascript><radio-button><apex>,0,1,,Oracle Apex 20.1 - Create Radio Buttons in Classic Report and the value in a ITEM,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
67703538,67703538,1,,,2021-05-26 10:59:05,,0,4,11761090,,,,,2021-05-26 10:59:05,<java><httpurlconnection><attachment><servicenow-rest-api>,0,0,,Service Now upload attachment using java httpUrlConnection rejected large rest payload error,,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
58802342,58802342,1,,,2019-11-11 13:29:28,,1,2039,7290651,,7290651,,2019-11-18 14:04:51,2019-11-18 14:04:51,<json><plsql><query-string><oracle-apex><invoke-webrequest>,2,2,,"How to invoke a REST web service, with POST method sending the parameters as json in a query string in plsql?",,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
56098541,56098541,1,56098700,,2019-05-12 10:59:41,,0,1488,9901695,,13302,,2019-05-12 11:13:08,2019-05-12 11:37:44,<sql><oracle><oracle-apex>,2,3,,"Getting error ""ORA-00942: table or view does not exist""",,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
52747831,52747831,1,,,2018-10-10 19:55:06,,1,1297,1812278,,,,,2019-04-12 15:01:31,<oracle-apex><oracle-apex-5.1>,2,6,,Oracle APEX - the value does not carry over when using Redirect to Page,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
56165773,56165773,1,,,2019-05-16 9:54:05,,0,829,11508775,,,,,2019-07-05 18:16:07,<salesforce><fullcalendar><salesforce-lightning>,1,1,,Fullcalendar v4 give the following error on load in lightning web component,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
56266375,56266375,1,,,2019-05-22 23:50:43,,0,755,11542112,,1159783,,2019-05-23 2:06:51,2019-05-23 6:05:02,<python><python-3.x><salesforce>,2,2,,Downloading images from Salesforce URL using Python,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
54867838,54867838,1,,,2019-02-25 13:57:04,,1,669,7485983,,,,,2019-02-28 20:01:05,<javascript><servicenow>,1,0,,GlideAjax request doesn't return any response,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
62412886,62412886,1,62815443,,2020-06-16 16:09:38,,0,642,12251522,,12251522,,2020-06-16 16:20:21,2020-07-09 13:00:42,<automation><salesforce><zapier><salesforce-lightning><salesforce-communities>,2,0,,"What is the process for changing the ""lead owner"" through the salesforce API?",,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
63748287,63748287,1,,,2020-09-04 21:36:33,,1,602,14223444,,,,,2020-09-07 17:04:22,<microsoft-graph-api><restful-authentication><filemaker><microsoft-planner>,1,0,1,Microsoft Graph REST API to UPDATE Microsoft Planner Tasks?,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
51564154,51564154,1,,,2018-07-27 19:09:29,,1,482,3641366,,3641366,,2018-08-02 11:09:13,2018-08-02 11:09:13,<xpages><lotus-notes><xpages-ssjs>,1,3,,Browser Back Button - Breaking onClick event,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
55898914,55898914,1,,,2019-04-29 7:42:03,,0,465,11409702,,142239,,2019-04-29 8:14:46,2019-05-01 23:21:59,<salesforce><apex>,1,4,,Importing Excel with apex,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
65943924,65943924,1,65981004,,2021-01-28 19:25:55,,0,344,5942100,,,,,2021-01-31 15:42:05,<python><pandas><servicenow><servicenow-rest-api>,1,0,1,Exporting data as CSV file from ServiceNow instance using Python,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
54104090,54104090,1,54401941,,2019-01-09 6:04:29,,0,265,131021,,131021,,2019-01-09 15:52:16,2019-02-20 9:06:16,<xpath><apex><pmd>,3,0,,How to check for an Apex source string in PMD using XPath?,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
51956962,51956962,1,,,2018-08-21 21:31:30,,0,189,209423,,209423,,2018-08-23 7:19:36,2018-08-23 7:19:36,<excel><office365><lotus-notes><ole><office-2016>,0,6,,IBM Lotus Notes embedded Excel object. Data read via OLE does not match data in Workbook. Until workbook is manually opened and saved,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
62798621,62798621,1,62800219,,2020-07-08 15:51:38,,0,131,13892959,,,,,2020-07-08 17:21:01,<html><sharepoint><salesforce><embed>,1,0,,"Using SharePoint Embed HTML for Salesforce Web-toCase Functionality, Sharepoint will not accept the HTML generated by Salesforce",,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
60317551,60317551,1,60318187,,2020-02-20 10:14:59,,0,79,9602508,,9602508,,2021-05-19 13:10:32,2021-05-19 13:10:32,<oracle><export><oracle-apex>,1,0,,APEXExport don't exported application with correct name,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
60319884,60319884,1,,,2020-02-20 12:24:51,,0,75,1246509,,,,,2020-02-20 12:24:51,<jquery><salesforce><access-token>,0,4,,salesforce get token using jQuery ajax method,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
57015131,57015131,1,57027397,,2019-07-12 23:55:46,,0,70,2594676,,2594676,,2019-07-13 16:25:02,2019-07-14 12:25:02,<build><ant><rad><ibm-rational>,1,0,,RAD runAnt.sh failed,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
64019187,64019187,1,,,2020-09-22 23:59:31,,0,70,14324017,,,,,2020-09-22 23:59:31,<powershell><active-directory><lotus-notes>,0,3,,Scripts for migrating Distribution Groups from Lotus Notes to AD/Exchange,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
63353977,63353977,1,63355117,,2020-08-11 8:03:32,,1,68,1167687,,785061,,2020-08-11 10:24:12,2020-08-11 10:24:12,<java><apache-poi><xpages><domino-designer-eclipse><update-site>,1,1,,"Java compiler errors in DDE on new computer, works fine in old one",,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
55050411,55050411,1,,,2019-03-07 18:19:09,,1,60,1491951,,,,,2019-03-10 13:07:26,<powerapps><powerapps-formula>,1,1,,PowerApps Navigation From Excel File Data Source,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
63245880,63245880,1,,,2020-08-04 11:23:31,,0,57,2980735,,,,,2020-08-04 11:23:31,<oracle><plsql><pdf-generation><oracle-apex>,0,6,,Oracle APEX print with API,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
66087856,66087856,1,66090709,,2021-02-07 12:21:38,,2,48,15162825,,,,,2021-02-07 17:10:38,<lotus-notes><lotus-domino><lotusscript>,1,0,,Button in Lotus Notes that automatically forwards en email with attachment,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
65491927,65491927,1,,,2020-12-29 12:12:27,,0,40,14907028,,14907028,,2020-12-29 12:25:39,2020-12-29 12:25:39,<python-3.7><simple-salesforce>,0,0,,Salesforce login without using password,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
65454205,65454205,1,,,2020-12-26 6:51:36,,0,37,10487648,,,,,2020-12-28 1:37:43,<sharepoint><office365><powerapps><sharepoint-list>,1,1,,Exporting Sharepoint to excel form,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
62049277,62049277,1,,,2020-05-27 17:30:45,,0,36,13118364,,,,,2020-05-27 18:18:37,<salesforce><salesforce-lightning>,1,0,,Displaying large text in Salesforce,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
56830312,56830312,1,,,2019-07-01 5:19:15,,0,33,11679289,,,,,2019-07-01 5:19:15,<exception><package><salesforce>,0,2,,Best way to get detailed apex error/exception from destination organisation of managed package,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
67515303,67515303,1,,,2021-05-13 7:15:08,,1,29,7640461,,,,,2021-05-13 7:15:08,<reactjs><react-functional-component><fluentui-react><powerapps-modeldriven>,0,3,,Getting dialog state from another component,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
65831488,65831488,1,,,2021-01-21 16:18:53,,0,24,9399232,,,,,2021-01-21 20:02:58,<oracle-apex>,1,2,,Link Oracle Apex to SQL Database,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
63772337,63772337,1,,,2020-09-07 6:24:59,,0,23,14233404,,,,,2020-09-07 6:30:21,<python><salesforce-lightning>,1,0,,Automated Salesforce Login,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
66238840,66238840,1,,,2021-02-17 9:09:52,,0,22,15090905,,15090905,,2021-02-18 7:30:58,2021-03-18 2:26:14,<jquery><apex><apex-sosl>,1,0,,Query Accounts based on Search String,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
66420183,66420183,1,,,2021-03-01 10:14:01,,0,14,15306189,,,,,2021-03-01 10:14:01,<salesforce-marketing-cloud><ampscript>,0,0,,Can we update multiple object fileds in custom profile center page using AMPscript?,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
67710990,67710990,1,,,2021-05-26 18:45:19,,0,14,6154802,,6154802,,2021-05-26 19:13:33,2021-05-27 1:03:19,<laravel-5.8><oracle-cloud-infrastructure>,1,1,,laravel5.8 and Autonomous database integration in Oracle Cloud Infrastructure in ubuntu,,,CC BY-SA 4.0,Implementation,What,,,Sanjay,,
57016969,57016969,1,57028236,,2019-07-13 7:14:11,,0,1377,9815307,,-1,,2020-06-20 9:12:55,2019-07-14 14:23:23,<salesforce><salesforce-lightning>,1,1,,Salesforce lightning Aura Component error,,,CC BY-SA 4.0,Implementation,Why,,,Sanjay,,
52281996,52281996,1,52291611,,2018-09-11 18:20:28,,2,807,7437584,,,,,2018-09-12 9:15:18,<oracle><plsql><oracle-apex>,1,2,,ORA-06502: PL/SQL: numeric or value error on CLOB variable,,,CC BY-SA 4.0,Implementation,Why,,,Sanjay,,
64126431,64126431,1,,,2020-09-29 19:33:36,,2,549,3971643,,7920473,,2020-10-03 3:07:25,2020-10-07 14:58:30,<forms><powerapps><powerapps-formula><powerapps-canvas><powerapps-selected-items>,1,10,,Submit button overwrites previously populated rows in excel table in PowerApps?,,,CC BY-SA 4.0,Implementation,Why,,,Sanjay,,
